CustID,TotalOrders,TotalReturns,AOV,ARV,AccountAge,Rwinabuse,Rhighvalueabuse,Rcycle,Rcategory,Rvague,Rdiversity,Rconsistency,FraudScore,RawFraudScore
CUST006104,107,15,63.56121444702149,58.74933242797852,1270,2,3,0,11,7,10,5,56.60179155593184,19.17938959871823
CUST006105,114,30,109.71281433105467,79.56432342529297,1026,3,2,3,14,9,11,19,68.86552114697582,23.33492675212326
CUST006106,113,27,68.41584014892578,55.45481491088867,1529,0,3,3,13,14,11,16,65.25660319292105,22.112053030851946
CUST006107,117,47,60.63555145263672,55.09254837036133,250,4,8,7,18,20,12,35,85.3600955510271,28.924076142345893
CUST006108,104,59,75.41162872314453,71.24949645996094,345,5,8,10,20,28,16,43,91.48712936346314,31.000207751309347
CUST006109,116,39,64.14396667480469,84.18538665771484,1192,1,8,4,15,9,10,29,74.72950544056904,25.321924624027233
CUST006110,110,64,57.626007080078125,54.32218551635742,1601,3,12,10,19,33,15,49,92.4926930013373,31.340940725424396
CUST006111,108,50,76.22176361083984,64.2959976196289,697,2,9,10,18,30,13,37,87.25042086220586,29.564608616933548
CUST006112,112,0,88.27687072753906,0.0,1246,0,0,0,0,0,0,0,0.0,0.0
CUST006113,80,14,82.84574890136719,38.192142486572266,1127,0,0,1,10,5,9,5,44.03038444889801,14.919596611924888
CUST006114,114,64,70.17982482910156,57.03578186035156,1648,2,7,15,19,27,14,50,88.83800523968677,30.10255800792511
CUST006115,115,21,101.03260803222656,43.58761596679688,551,1,0,4,11,8,10,11,56.09267846108667,19.00687777307759
CUST006116,105,6,84.35904693603516,218.28501892089844,735,2,2,0,5,4,4,2,44.28408519388549,15.00556253801738
CUST006117,105,1,63.50828552246094,89.98999786376953,1420,0,0,0,1,0,1,0,7.8983735562524595,2.676346092011709
CUST006118,82,26,93.56511688232422,116.67884063720705,1535,0,6,1,17,15,12,14,67.45929622252844,22.858430603361732
CUST006119,113,20,103.44591522216795,49.0099983215332,406,0,2,5,10,9,10,10,59.57242626405749,20.18598247955162
CUST006120,112,35,80.83848571777344,74.80370330810547,940,1,6,5,18,23,12,23,77.68794867705947,26.324386452152822
CUST006121,111,15,74.29378509521484,160.90065002441406,1719,0,6,2,9,6,7,8,58.21882646244975,19.727318235149944
CUST006122,95,57,101.28580474853516,112.41561126708984,579,2,7,11,20,23,11,46,86.41559152799927,29.28172857711423
CUST006123,100,57,67.36830139160156,71.69017028808594,282,4,8,14,19,29,14,43,91.2935259076863,30.93460565632384
CUST006124,106,29,54.853309631347656,53.586891174316406,1429,1,5,1,17,14,12,17,69.67256507658401,23.6083917701685
CUST006125,87,7,76.30137634277344,49.9514274597168,484,0,1,0,7,3,5,2,36.114672148237744,12.237375325418295
CUST006126,111,39,85.7934341430664,105.0335922241211,1746,0,5,7,17,28,14,25,77.0431585923261,26.105900784039797
CUST006127,86,45,77.91407012939453,71.5284423828125,1646,2,5,10,17,28,14,31,84.105619471942,28.49899974808954
CUST006128,113,27,92.8443374633789,53.51592254638672,1298,0,5,4,14,13,10,17,67.60791199561497,22.908788723382095
CUST006129,120,33,74.40133666992188,53.34000015258789,907,2,6,5,15,13,13,20,76.01242531797314,25.75663913528716
CUST006130,89,25,88.70808410644531,65.74199676513672,1168,0,2,2,15,11,11,14,61.77100089503431,20.93096454196027
CUST006131,110,34,63.262638092041016,101.87882232666016,333,1,10,3,18,17,11,23,77.5336145409455,26.272090677698642
CUST006132,120,1,55.71516418457031,20.940000534057617,308,0,0,0,1,0,1,0,6.937331906659259,2.3506992933599595
CUST006133,87,15,64.59459686279297,49.66666793823242,646,0,2,0,11,7,10,5,50.2398187231735,17.023649431812757
CUST006134,115,40,65.28539276123047,95.92950439453124,618,2,7,3,20,22,12,28,80.1692805354724,27.16518016429506
CUST006135,85,51,88.16670227050781,85.8570556640625,1364,1,14,10,18,18,13,38,86.1836432570842,29.203133427873535
CUST006136,108,8,57.74036407470703,106.36375427246094,1230,0,4,1,7,5,5,3,48.02995223566902,16.274841149249525
CUST006137,82,20,95.75194549560548,121.11799621582033,1521,2,6,1,14,11,10,10,67.97580383665613,23.033448045208427
CUST006138,84,13,82.35357666015625,92.13615417480467,1217,1,3,0,11,8,7,6,54.642175564994,18.515378133340217
CUST006139,104,4,87.81490325927734,258.00750732421875,1505,1,1,0,4,5,4,0,35.10503171765801,11.895260939276096
CUST006140,110,12,82.56390380859375,37.311668395996094,1324,0,1,2,8,6,8,4,47.479151383190924,16.088203520817842
CUST006141,97,6,92.43299102783205,19.31166648864746,1565,0,0,0,6,2,5,1,27.06615767349391,9.171306573349515
CUST006142,107,59,57.711029052734375,65.58186340332031,748,1,10,15,20,27,15,44,88.89212478821041,30.120896295062472
CUST006143,89,38,71.3151626586914,74.71104431152344,771,1,6,6,16,12,12,26,76.44618614598826,25.90361801500943
CUST006144,85,1,67.66458892822266,13.479999542236328,1496,0,0,0,1,0,1,0,6.739820685121422,2.2837730607468165
CUST006145,107,21,77.87140655517578,32.1004753112793,1513,3,0,1,14,12,11,10,58.2447841159617,19.73611392758456
CUST006146,119,58,98.42833709716795,76.14466094970703,1838,2,11,14,20,29,16,42,90.59272606646022,30.697141208359977
CUST006147,91,7,88.76835632324219,32.342857360839844,1581,0,0,0,7,9,6,1,34.365754947433466,11.644758670573037
CUST006148,119,20,85.06975555419922,54.385498046875,1225,1,2,2,15,12,11,9,62.30143263501029,21.110700142492853
CUST006149,105,46,80.12181854248047,77.53717041015625,1025,4,6,8,20,20,14,32,85.07859029813837,28.828688721368174
CUST006150,110,62,72.04781341552734,60.59048461914063,554,4,10,12,19,30,15,47,92.4172847634761,31.31538881384818
CUST006151,110,56,79.8475570678711,76.34660339355469,461,1,9,12,20,29,15,41,87.53092867405985,29.65965805726293
CUST006152,91,21,69.51615142822266,129.0257110595703,1001,2,4,3,13,12,12,9,69.23373306809184,23.45969453236213
CUST006153,85,9,100.1011734008789,45.364444732666016,1062,0,0,0,8,4,7,2,34.927815333672754,11.835211566662677
CUST006154,114,12,70.87570190429688,109.97167205810548,1442,1,2,0,8,7,7,5,50.767915267501756,17.202593756559082
CUST006155,112,65,101.39598083496094,120.06553649902344,300,3,12,12,18,43,14,51,94.16488760304367,31.90756010034838
CUST006156,112,50,101.21312713623048,99.09439086914062,1854,3,4,11,19,23,14,36,84.34766396676173,28.581015980063132
CUST006157,114,66,84.4856185913086,72.11469268798828,1008,3,10,18,20,35,16,50,94.01038551502513,31.855207415769584
CUST006158,109,38,85.82971954345703,102.2547378540039,449,2,5,8,19,24,14,24,81.42588670429387,27.59097833466152
CUST006159,93,41,62.39096450805664,61.10219192504883,1471,2,7,7,18,18,11,30,81.34940975424661,27.565064292367847
CUST006160,113,34,62.75513458251953,44.23176193237305,661,3,5,5,15,16,10,24,77.06062533574486,26.11181935071128
CUST006161,110,59,64.0168228149414,73.38052368164062,494,4,8,9,20,27,15,44,90.11262488225509,30.534460003303472
CUST006162,86,23,82.91849517822266,94.4321746826172,1020,1,5,3,13,17,11,12,70.5206691673301,23.895769931345825
CUST006163,81,21,78.51925659179688,42.17000198364258,1760,0,2,1,13,10,12,9,57.93830285942887,19.632263444019227
CUST006164,97,17,67.42897033691406,40.307647705078125,917,0,1,0,13,9,11,6,50.28943521849631,17.04046186951411
CUST006165,87,46,104.7326431274414,76.80347442626953,1492,1,6,6,18,22,15,31,81.088830135413,27.47676747536416
CUST006166,101,1,85.06910705566406,229.0,505,0,1,0,1,0,1,0,16.76540531045239,5.680919832932172
CUST006167,93,10,96.6138916015625,61.90700149536133,486,0,1,1,7,4,6,4,43.22801597373615,14.64771586108943
CUST006168,94,32,86.87479400634766,151.2918701171875,1704,2,8,7,17,22,13,19,81.45369190327489,27.600400063717572
CUST006169,99,22,55.32121658325195,44.08681869506836,1199,2,2,2,13,8,10,12,63.498882093003495,21.51645319461897
CUST006170,107,64,91.55046081542967,94.33499145507812,523,7,8,12,19,39,16,48,95.06361813307157,32.21209291646313
CUST006171,105,60,57.03113555908203,54.30583190917969,1257,3,7,14,18,40,15,45,91.38743929072696,30.966427994669623
CUST006172,120,43,81.55799102783203,92.8176727294922,912,1,8,5,17,19,13,30,79.91480788733452,27.078952680558416
CUST006173,108,30,56.84231185913086,40.99733352661133,1825,0,5,3,15,8,10,20,66.13570461375997,22.40993456752372
CUST006174,105,39,76.0450439453125,51.53204727172852,1422,1,6,7,16,26,11,28,79.43104229459327,26.915029798921875
CUST006175,117,70,87.28461456298828,96.73786163330078,851,6,12,18,19,29,15,55,96.52528748163509,32.707376283472854
CUST006176,90,25,70.57388305664062,101.77120208740234,198,1,4,4,14,15,11,14,70.84559643698124,24.005870804914977
CUST006177,86,33,65.77244567871094,70.42181396484375,779,3,3,4,17,13,13,20,74.8962890559986,25.378438876510657
CUST006178,81,46,48.980865478515625,40.6815185546875,608,5,6,12,18,21,14,32,87.43033602614612,29.62557246505694
CUST006179,102,48,74.41627502441406,34.927711486816406,1787,0,3,8,18,25,14,34,76.27170388284415,25.844495093085662
CUST006180,95,54,47.8379020690918,46.02499771118164,1267,2,6,14,17,25,13,41,86.42364317763074,29.284456860459144
CUST006181,81,48,72.00049591064453,65.66728973388672,1415,3,6,7,19,23,15,33,85.2818767453902,28.897571876208417
CUST006182,118,30,68.17534637451172,87.0013427734375,1597,1,7,4,16,12,11,19,73.50805964417157,24.90804046667376
CUST006183,100,3,91.16690063476562,43.55666732788086,620,1,0,0,3,1,3,0,22.062102387961016,7.4756937092245
CUST006184,115,20,75.50982666015625,40.62700271606445,743,1,1,4,11,9,8,12,59.71510472325701,20.23432875413249
CUST006185,97,20,79.42422485351562,83.49349212646484,538,1,4,2,13,12,12,8,65.50803705613343,22.197250829160076
CUST006186,90,21,88.01021575927734,123.82664489746094,1888,0,6,2,13,17,10,11,66.47977512293878,22.52652208469531
CUST006187,104,14,84.72518920898438,101.59571075439452,1346,1,2,2,11,6,8,6,56.05956404340053,18.995657027219934
CUST006188,97,44,69.24143981933594,80.41226959228516,831,0,11,8,18,21,13,31,80.96260678182635,27.433996976262502
CUST006189,96,35,65.01499938964844,72.21514129638672,1652,3,5,5,17,22,11,24,79.68165299948618,26.99994867188724
CUST006190,84,37,90.14273834228516,79.13648223876953,1822,1,7,5,17,17,11,26,77.73624718362784,26.34075229233291
CUST006191,113,10,57.08522033691406,57.86899948120117,610,1,1,0,8,1,5,5,40.25480003177517,13.640248334984003
CUST006192,94,51,86.1413803100586,109.3166732788086,1465,4,12,13,19,21,11,40,90.16526570424506,30.55229722728506
CUST006193,85,15,74.65882110595703,71.35466003417969,1861,0,2,2,8,12,8,7,55.88352891386306,18.936007920015903
CUST006194,103,14,56.51349639892578,26.825714111328125,1171,1,1,1,11,9,10,4,52.88678699939418,17.92056867110782
CUST006195,107,51,80.22569274902344,88.41667938232422,499,3,5,10,18,32,13,38,86.49675121319193,29.309229353666172
CUST006196,114,47,46.99763107299805,47.217872619628906,830,3,6,5,19,20,14,33,82.83547885979566,28.06861546208267
CUST006197,97,29,75.02989196777344,59.811031341552734,1356,0,5,4,17,16,13,16,70.38256110475392,23.848972325368017
CUST006198,98,22,100.38713836669922,133.3036346435547,920,1,4,0,14,13,11,11,63.43430874626442,21.494572661498772
CUST006199,97,56,80.63391876220703,77.3523178100586,1213,5,13,10,20,21,13,43,91.56090681191712,31.02520707356755
CUST006200,97,18,57.560001373291016,38.78999710083008,1595,1,3,1,12,8,8,10,59.63280137629677,20.206440450366188
CUST006201,109,31,76.29019165039062,53.453224182128906,1222,1,5,3,18,14,14,17,72.56695072356477,24.589147828349574
CUST006202,111,61,88.78522491455078,112.65983581542967,1062,1,12,13,20,26,13,48,88.94288884485867,30.13809758133459
CUST006203,94,14,90.06777954101562,71.73571014404297,1164,0,2,0,10,8,9,5,49.80195315567384,16.87527967036022
CUST006204,117,60,59.42778015136719,46.48916244506836,480,3,9,11,20,24,11,49,88.5761014716156,30.013812505934318
CUST006205,91,50,71.71725463867188,56.106201171875,1872,2,5,5,19,26,14,36,82.73251934489002,28.03372786232677
CUST006206,86,3,85.90081787109375,71.27666473388672,396,0,1,0,3,1,3,0,23.77171761143087,8.05499297755997
CUST006207,101,49,67.8783187866211,61.37060928344727,1390,4,7,11,20,16,14,35,86.21904122370073,29.215127949143593
CUST006208,87,30,69.55953979492188,45.88066101074219,550,1,2,3,15,12,11,19,67.69282625907006,22.93756173032277
CUST006209,94,26,85.49626922607422,34.94576644897461,1906,1,2,4,13,14,10,16,66.81369386436214,22.63966969822524
CUST006210,109,38,72.08953094482422,101.6413116455078,296,2,9,5,17,18,13,25,81.3319085838582,27.559134060195227
CUST006211,104,13,62.66692352294922,64.25306701660156,1713,0,2,1,9,5,8,5,49.49739120291414,16.772079538556042
CUST006212,103,26,63.88515853881836,82.86961364746094,1642,0,4,4,16,11,11,15,66.74231678162008,22.61548373448278
CUST006213,113,2,98.47044372558594,16.084999084472656,661,0,0,0,2,0,2,0,10.844402708654096,3.674601435700935
CUST006214,86,14,58.76803207397461,32.92714309692383,393,2,2,1,12,5,8,6,55.875682681916075,18.93334924199077
CUST006215,84,14,52.1917839050293,22.980716705322266,1171,0,1,2,9,7,9,5,50.290470395432386,17.040812636887633
CUST006216,80,7,76.27937316894531,52.43571853637695,1559,0,2,0,5,5,6,1,39.092349774499006,13.246354683200941
CUST006217,112,60,81.7569580078125,71.72550201416016,360,2,10,13,19,28,12,48,89.39578922320612,30.29156185458377
CUST006218,92,48,54.90108489990234,77.53124237060547,1177,2,11,9,18,22,14,34,87.10540415048803,29.51547003075271
CUST006219,94,12,90.23521423339844,37.27250289916992,1583,1,1,0,8,5,8,4,46.37116786705455,15.712765801608224
CUST006220,90,13,58.05277633666992,63.30538177490234,1597,1,3,1,11,7,8,5,56.31493218849479,19.082187948083543
CUST006221,88,37,52.81851959228516,44.12324142456055,1600,1,6,8,18,16,13,24,78.44516845975309,26.580968670222482
CUST006222,96,48,58.444580078125,36.91854476928711,1428,6,6,6,19,20,14,34,85.7579412275568,29.058885253870017
CUST006223,106,35,70.7554702758789,81.3731460571289,1478,2,8,5,17,21,13,22,80.5817504433328,27.304944663671098
CUST006224,120,55,90.51841735839844,59.8759994506836,836,3,8,8,20,27,14,41,87.58105089866507,29.676641860192703
CUST006225,105,14,70.70323944091797,61.38714599609375,1925,1,2,0,11,11,9,5,54.27590769085474,18.391269089041337
CUST006226,118,31,76.34542846679688,61.19741439819336,1194,1,6,5,17,14,11,20,74.11186147353531,25.11263735676235
CUST006227,102,5,85.00080108642578,18.94200134277344,517,0,0,0,5,1,4,1,23.510160041145067,7.966364783909096
CUST006228,100,15,40.1454963684082,18.625999450683597,852,0,1,1,10,12,10,5,51.613582595637375,17.489146226213556
CUST006229,90,25,82.3368911743164,82.78240203857422,1146,3,3,2,11,8,9,16,67.25149122850681,22.788016349124533
CUST006230,92,22,69.9178237915039,39.58363342285156,516,2,2,3,13,8,11,11,64.4891444948764,21.85200137937413
CUST006231,112,25,65.99018096923828,32.19239807128906,204,4,3,4,14,12,11,14,71.52502156369168,24.236092479002117
CUST006232,110,63,94.09690856933594,92.04888153076172,328,6,15,11,20,29,14,49,95.39092450894348,32.322999944817326
CUST006233,109,21,82.39935302734375,85.96952056884766,668,1,4,1,14,11,13,8,64.17445719102459,21.745370295155176
CUST006234,85,26,68.87564849853516,61.99345397949219,1009,1,4,3,16,12,10,16,69.33459181712495,23.49387029233315
CUST006235,115,14,62.62678146362305,79.13358306884766,302,1,6,1,11,3,5,9,56.58189717729584,19.17264843332054
CUST006236,86,18,65.55814361572266,41.46055603027344,1946,3,2,1,14,9,8,10,62.065588376545314,21.030784846644824
CUST006237,96,9,87.1483383178711,101.9411163330078,1511,0,3,0,7,8,7,2,46.13856886447607,15.633950153408863
CUST006238,93,51,73.69021606445312,88.71881866455078,818,2,9,10,19,27,15,36,87.98844149688722,29.814685246936676
CUST006239,104,28,69.04788208007812,71.4939193725586,1199,2,5,2,15,19,14,14,73.66506974796972,24.96124298675132
CUST006240,87,33,50.1986198425293,33.327274322509766,1241,0,5,4,17,16,11,22,71.30320653230528,24.160930955155163
CUST006241,117,48,73.27999877929688,92.32437133789062,960,4,8,10,18,31,15,33,89.10286194650925,30.192304106561622
CUST006242,91,52,76.28923797607422,78.19884490966797,456,2,7,7,19,37,16,36,87.52303614392936,29.65698369120258
CUST006243,113,16,89.61380004882812,74.79437255859375,1871,0,3,0,11,11,10,6,54.00972431145597,18.30107345039008
CUST006244,99,50,75.54424285888672,76.32379150390625,532,0,6,10,15,21,13,37,79.40845165180167,26.907375010487176
CUST006245,104,37,95.16586303710938,106.05946350097656,758,4,7,4,16,20,10,27,81.0688204699217,27.469987245275178
CUST006246,103,32,48.2134017944336,50.44343948364258,1546,2,4,4,16,20,14,18,75.95232492431748,25.73627425224597
CUST006247,105,57,96.45943450927734,113.64632415771484,395,3,10,13,18,30,15,42,91.35226565067866,30.954509485952016
CUST006248,119,51,65.55236053466797,65.2319564819336,755,1,10,8,18,31,12,39,85.42708974340131,28.94677697355769
CUST006249,86,4,88.78314208984375,86.60999298095703,1833,0,1,0,4,2,4,0,27.586807562578024,9.347727615736593
CUST006250,101,59,58.88128662109375,55.365081787109375,1830,5,7,9,20,21,14,45,88.9504004245581,30.140642863199297
CUST006251,98,45,74.77336120605469,73.18865966796875,1399,2,10,8,15,22,11,34,84.41845153674106,28.60500218873355
CUST006252,120,26,71.52507781982422,63.01346206665039,1547,2,5,1,16,13,10,16,69.43381860550696,23.5274930661128
CUST006253,107,16,76.88578796386719,66.69437408447266,1199,1,2,3,9,10,7,9,59.56440242069455,20.183263618298177
CUST006254,88,34,76.76534271240234,89.29912567138672,675,0,4,4,16,21,15,19,72.61946456124849,24.60694202398496
CUST006255,106,10,78.17179107666016,124.0739974975586,657,1,3,1,8,6,8,2,51.980734757254304,17.613554909332787
CUST006256,109,28,78.97863006591797,128.89393615722656,736,0,8,3,17,9,9,19,68.79318329657079,23.3104152344219
CUST006257,110,13,61.73136520385742,49.08692169189453,337,2,2,0,10,6,9,4,52.65461345995222,17.841897190134105
CUST006258,105,34,98.09495544433594,161.06411743164062,381,0,11,6,17,24,14,20,78.74248399558776,26.681713369970897
CUST006259,108,37,77.19916534423828,72.78459167480469,1279,1,4,4,18,13,12,25,73.50176965237584,24.90590911711915
CUST006260,98,13,44.2406120300293,39.89768981933594,1965,0,2,0,12,5,8,5,47.63271561554271,16.140238415116066
CUST006261,113,62,61.42903137207031,37.33048248291016,1822,2,8,16,19,26,13,49,88.78494746814408,30.084579501526576
CUST006262,84,11,76.47213745117188,71.32544708251953,690,2,2,0,7,3,4,7,48.350744207334166,16.383540786409014
CUST006263,103,14,47.56271743774414,43.873573303222656,1694,0,2,1,9,5,8,6,50.234973121878475,17.02200751072647
CUST006264,119,24,81.03093719482422,55.42124938964844,908,2,6,3,12,19,11,13,72.87784154016794,24.694492481414194
CUST006265,104,5,87.47018432617188,85.1259994506836,1164,0,2,0,4,0,2,3,28.847414485071788,9.774881432475018
CUST006266,100,26,86.05020141601562,107.54154205322266,1507,3,5,2,14,12,12,14,72.22563768179944,24.47349467280109
CUST006267,101,54,56.1599006652832,50.78000259399414,506,2,9,8,18,30,14,40,87.62171727088476,29.690421568836683
CUST006268,117,62,65.58973693847656,56.76838684082031,1186,4,11,11,20,21,13,49,90.59604276152398,30.69826506301297
CUST006269,115,27,56.01191711425781,67.22703552246094,1786,1,7,2,15,12,11,16,70.85440305754783,24.008854908461025
CUST006270,83,39,76.62397766113281,106.50871276855467,774,3,6,6,18,19,14,25,82.36319894081404,27.908584475133278
CUST006271,90,31,99.06155395507812,80.56547546386719,361,2,7,7,14,12,11,20,77.04335541449225,26.105967476787548
CUST006272,120,39,69.16007232666016,56.7497444152832,305,0,10,7,17,13,12,27,76.27863622946083,25.84684410312474
CUST006273,87,5,96.93494415283205,81.78999328613281,1974,0,2,0,5,1,3,2,32.58785620995972,11.042321687295168
CUST006274,92,55,83.8434829711914,86.0716552734375,1355,2,11,12,18,33,15,40,90.64282088478953,30.714115724734874
CUST006275,98,20,86.02458190917969,123.38250732421876,1381,1,5,2,11,11,9,11,65.89677719777815,22.328974550694532
CUST006276,82,16,108.32135009765624,196.68374633789065,1336,1,5,2,12,7,10,6,62.599384159621124,21.211660345605793
CUST006277,83,43,94.65939331054688,81.42046356201172,264,3,9,7,19,24,14,29,86.252318101207,29.226403744145433
CUST006278,84,21,64.45166778564453,64.40904998779297,1689,1,3,2,13,15,11,10,65.90696563257187,22.33242687887953
CUST006279,90,19,65.39422607421875,81.097900390625,720,2,3,2,12,8,9,10,64.0070337553362,21.68863924101795
CUST006280,97,33,116.0777359008789,142.07455444335938,1457,2,7,4,17,19,10,23,78.12572405864557,26.472725654311652
CUST006281,104,18,98.22787475585938,86.10889434814453,1239,0,3,1,14,11,11,7,58.265051264794046,19.74298140532379
CUST006282,105,29,82.99667358398438,110.2496566772461,589,1,6,3,14,16,11,18,73.02582326085043,24.74463575420537
CUST006283,102,41,75.19293975830078,70.7282943725586,1279,1,7,7,17,25,12,29,80.96977737196718,27.4364267145832
CUST006284,116,14,97.55363464355467,69.47571563720703,1240,1,1,0,11,9,8,6,51.017559272156845,17.28718506532592
CUST006285,109,8,64.66614532470703,61.720001220703125,1070,1,1,1,6,9,7,1,45.88241668683735,15.547153564883244
CUST006286,86,29,96.84500885009766,115.16344451904295,1372,2,6,2,16,21,13,16,75.739717794491,25.664232805105947
CUST006287,117,57,61.92692184448242,55.828948974609375,1898,6,12,16,19,27,13,44,93.78964268546464,31.780409205096678
CUST006288,114,62,96.61824035644533,100.01306915283205,1226,6,13,13,18,26,14,48,94.28772559379848,31.94918347687848
CUST006289,105,49,65.25552368164062,64.80225372314453,483,3,10,10,19,26,15,34,88.81872182703457,30.096023866975102
CUST006290,104,1,79.48153686523438,31.979999542236328,844,0,0,0,1,0,1,0,7.087410617662235,2.401553126598704
CUST006291,91,23,75.91000366210938,116.89913940429688,866,2,6,3,13,6,10,13,68.94217444034732,23.360900547955215
CUST006292,102,3,72.85215759277344,209.2833251953125,217,0,2,0,3,2,3,0,29.420653772159486,9.96912227394171
CUST006293,117,14,83.46247100830078,98.73499298095705,282,1,5,1,11,5,10,4,57.4434330886516,19.46457793666233
CUST006294,85,4,97.96307373046876,79.70249938964844,498,0,1,0,4,3,4,0,28.83926387130442,9.772119615355528
CUST006295,113,40,94.20531463623048,94.08200073242188,1920,1,6,9,17,20,13,27,79.85981469428981,27.06031836094258
CUST006296,88,27,77.41897583007812,74.13925170898438,561,2,4,5,14,13,13,14,73.14762186213204,24.78590693595322
CUST006297,119,11,82.91883087158203,63.390907287597656,522,1,2,0,10,10,10,1,49.09460188635842,16.635595285742426
CUST006298,107,44,95.2369155883789,128.85659790039062,1125,2,9,6,17,20,14,30,83.50590916297385,28.295789260472688
CUST006299,93,20,66.53289794921875,70.5885009765625,828,1,2,3,13,14,11,9,64.4056741717556,21.823717648363903
CUST006300,87,52,86.26253509521484,78.5701904296875,1753,3,7,10,20,28,15,37,88.35912984614508,29.940292159274374
CUST006301,118,10,83.29772186279297,41.076995849609375,882,2,1,0,8,3,7,3,44.42316451350717,15.05268925225774
CUST006302,82,35,80.42012023925781,59.80173110961914,1604,0,3,6,15,16,11,24,70.72651625197113,23.965520752398717
CUST006303,104,19,82.29730987548828,59.6078987121582,1034,1,3,2,13,9,9,10,62.191103136455844,21.073315240375113
CUST006304,84,49,117.44571685791016,99.21041870117188,1408,6,7,7,19,23,13,36,87.90999317840303,29.78810321088777
CUST006305,115,19,89.42140197753906,64.5999984741211,1225,1,3,0,13,11,11,8,59.17799349485847,20.052329823990462
CUST006306,96,15,99.5320816040039,166.14466857910156,227,0,3,1,10,13,10,5,56.955888583513726,19.299374579070488
CUST006307,101,2,55.7400016784668,199.3950042724609,309,0,1,0,2,3,2,0,25.39589262179068,8.60534102209865
CUST006308,102,41,76.26460266113281,54.17853927612305,431,1,6,6,19,22,13,28,79.62310592211091,26.98011012656952
CUST006309,107,9,77.63738250732422,94.75,1410,0,3,0,7,4,8,1,42.37483250358064,14.358616563638236
CUST006310,107,10,86.2155990600586,41.68300247192383,1162,0,0,1,8,2,6,4,36.593534107995964,12.39963662206176
CUST006311,90,50,92.14533233642578,119.26719665527344,584,3,13,7,20,31,15,35,90.5398282761253,30.679216911233407
CUST006312,82,49,76.88512420654297,68.89286041259766,636,2,8,8,19,24,13,36,85.72346554261361,29.047203245667948
CUST006313,88,42,73.8286361694336,67.49547576904297,1230,2,6,7,18,20,14,28,81.98264605664464,27.779634987356225
CUST006314,116,65,104.0481948852539,107.91830444335938,387,5,9,14,19,25,14,51,92.53316160473408,31.354653420548114
CUST006315,89,6,80.91223907470703,116.114990234375,775,0,2,0,4,1,3,3,34.04749883093353,11.536918302225407
CUST006316,80,16,92.97537231445312,112.0043716430664,1270,1,2,1,11,14,10,6,59.72423463991157,20.23742240582987
CUST006317,105,26,94.12875366210938,119.56114959716795,1789,1,7,5,14,6,9,17,69.74615295318694,23.6333268564319
CUST006318,94,50,73.90117645263672,84.4968032836914,1137,2,13,8,16,25,14,36,87.9733400859561,29.809568167851786
CUST006319,87,52,90.46402740478516,99.82962036132812,818,1,12,13,16,16,12,40,85.45828799307161,28.957348430198483
CUST006320,98,20,73.97938537597656,56.5890007019043,1810,1,2,2,13,8,10,10,60.80348822197689,20.603125051580733
CUST006321,103,5,70.08883666992188,38.45000076293945,1670,0,0,1,4,3,3,2,30.020271780083192,10.17230148555751
CUST006322,94,43,100.8799057006836,93.063720703125,1835,2,6,9,17,23,14,29,83.20174747548195,28.19272475765309
CUST006323,101,24,60.45970153808594,114.48666381835938,719,2,5,0,14,17,11,13,68.35455269712944,23.161786243618806
CUST006324,100,35,74.37419891357422,105.31543731689452,662,2,9,3,17,26,14,21,81.18168871001167,27.50823239424485
CUST006325,82,20,73.92378997802734,74.57649993896484,989,1,4,2,14,16,12,8,67.08638167446118,22.73206934857098
CUST006326,119,19,50.984375,41.786842346191406,1273,2,4,1,14,6,9,10,62.24778025076431,21.092520152918894
CUST006327,85,40,106.41036224365234,76.041748046875,1473,5,4,8,17,24,15,25,83.80897285297006,28.398481709313618
CUST006328,110,32,49.870365142822266,37.41281127929688,1631,6,6,7,14,13,12,20,80.10978394427815,27.145019878358127
CUST006329,84,16,64.41380310058594,32.07312774658203,1430,0,2,2,12,9,9,7,55.73990197582641,18.887340255517092
CUST006330,80,11,86.14187622070312,74.26818084716797,820,0,1,0,7,6,5,6,43.54317362188468,14.754506320414086
CUST006331,90,51,70.67910766601562,56.46921920776367,1020,1,4,10,20,27,14,37,82.54393937764975,27.969827965118732
CUST006332,82,46,50.96110534667969,37.325870513916016,212,0,6,10,18,24,14,32,80.08426416974147,27.13637256022816
CUST006333,110,36,47.10755157470703,47.77055358886719,1637,1,5,2,17,15,12,24,73.07101144498058,24.759947668631867
CUST006334,101,30,83.52752685546875,50.827335357666016,1186,0,3,4,17,14,13,17,67.76636465121678,22.96248004888962
CUST006335,119,15,87.3694076538086,96.9573211669922,634,1,2,0,11,7,10,5,53.12036537720063,17.999716178397577
CUST006336,120,63,87.6709976196289,89.9757080078125,389,4,13,17,18,32,13,50,94.4454012402449,32.00261151458356
CUST006337,92,8,131.0513153076172,52.213748931884766,1726,0,1,0,8,3,7,1,36.0500478185259,12.215477516832596
CUST006338,102,36,74.3928451538086,65.27222442626953,1335,0,5,8,17,12,11,25,72.60437782029979,24.601829915790578
CUST006339,99,51,57.487579345703125,58.07411956787109,1925,3,12,7,19,24,14,37,88.5043537034543,29.989500936272357
CUST006340,114,34,77.07579803466797,60.14911651611328,798,0,4,5,17,17,12,22,71.26574185234739,24.148236132723728
